edades_train,pred_train
35.36,40.089431891485745
61.0,55.36353845958329
40.0,42.39880533199869
61.0,49.03455174038196
74.96,61.728369965811055
35.0,44.07471865783782
22.0,29.303692772041376
21.0,42.87216254924938
64.0,60.87737474993952
42.0,47.26715188241608
21.0,22.541683816036475
27.0,20.884106978513366
64.0,63.65743657897431
22.0,37.436063700345635
23.0,34.32941295830536
79.0,65.02047127938008
43.0,37.23506506289135
83.0,64.14886332327742
45.0,56.55413137317372
20.62,30.82186900776918
23.1,19.36476059648148
25.0,30.228117800792575
47.0,34.36724327712722
37.0,40.9867201842776
71.0,66.11749680791833
47.0,48.05972659898911
21.0,26.476219343316867
42.0,43.293855573158005
30.0,27.923879581046357
21.15263518138261,40.651597568794166
19.0,26.476302322463773
66.01505817932923,57.71213226804845
49.0,53.69293832669365
48.0,47.29409180520763
32.82,31.40574262778538
60.0,53.47035766628258
82.0,76.96765027539378
37.0,45.27964510329345
27.0,34.48693636428786
61.0,57.48479838873113
38.0,32.18000207876362
24.1,44.00769762069903
20.2,26.435797147082255
23.48802190280629,35.319721531771066
47.0,44.23620963520145
75.0,76.07674390596587
22.44,22.105686910792173
79.0,64.72934411449134
55.0,52.83352993402715
50.1,58.90649230743051
58.0,58.0685202862968
26.0,33.45642904653751
20.0,24.652474548314128
42.0,40.65763964152247
80.65,76.64923271126563
28.0,33.41166756680835
52.63,53.409315255863845
34.0,32.733720078483344
40.0,35.294552968564105
60.0,59.2247598463711
29.0,43.42590787187761
35.0,23.657636686589072
21.0,46.388050867913584
47.0,45.47844256353875
27.0,41.48135241043723
21.58,47.41350325567039
20.0,23.86940955625518
37.0,42.81558788077162
58.0,48.77511416987969
33.0,38.468469427959334
51.0,35.4331167014969
53.11,55.655417079309764
46.0,41.116470392086036
85.0,70.15631681743406
41.0,32.73905339780106
46.5,51.09742999616741
51.0,42.895471241898484
25.0,44.87599583910541
60.0,45.65010027934747
71.0,55.597143219559456
33.13,38.16823894560019
21.4,42.56277833592
38.3,48.871648281683974
70.0,63.988702726978794
18.0,27.752974860048337
24.0,23.641727738128207
72.0,55.842871041205754
82.93,77.6908071042223
21.1,25.237151960979745
43.19,48.9224053893574
26.0,30.73663040440283
42.15195071868583,35.452237976118205
30.0,39.53988229761832
71.0,56.60832324608222
26.0,43.3306033455236
46.0,53.83007612064459
32.70362765229295,39.28330183864564
65.0,57.67705783327287
60.0,51.71393184549125
24.0,24.44306068454995
34.0,55.52010478614021
40.0,42.75493958212729
23.0,31.321355918340018
20.0,32.911272427757574
24.0,27.497217721581762
64.0,48.2973040870718
22.0,24.220003513290848
53.0,55.090391631257404
79.0,62.39297243949053
38.0,29.974226078118193
68.0,56.154525789538596
19.980835044490075,31.76187237483871
22.0,29.15428772037221
21.0,32.87267436975086
20.0,24.27883832025468
30.66,39.098760656214054
42.0,41.66327976290686
22.0,41.415785612825644
66.0,59.7047341895961
34.0,40.70586465623045
73.0,58.38817633321373
34.4,49.50420942330792
51.0,52.90950085620605
67.0,61.17410260796504
30.0,29.758777754325237
29.0,30.433970180673988
27.0,30.461523344786904
29.0,30.602618964167682
57.0,50.327797501622946
21.0,24.245080281720874
26.0,33.222797889492796
23.0,26.803435179986856
24.28473648186174,34.24375266682099
19.0,24.64109949675931
23.0,33.525965874697526
81.0,72.73250814814932
21.0,30.82815720977746
54.0,49.184311834927186
20.33,31.95306574677498
21.0,25.63424611650864
30.0,42.936106646518745
26.62,28.039118090654732
60.0,47.20789941331813
21.0,26.38204159032564
34.0,48.160364488499894
47.0,45.87551422722248
48.0,49.8252042909795
19.0,27.670116857298652
21.0,38.3142386277124
32.0,50.89675197221084
38.56,47.87436264030199
71.09,63.376621388150085
56.0,45.215476228927905
51.24,40.58265533505675
80.0,72.32783669979979
18.0,28.485749647010888
21.0,30.046131491397414
55.0,43.351767027407874
43.0,38.20941852915503
67.0,53.270694192616894
73.0,62.55206496230376
22.0,35.900659106377574
54.66392881587954,52.871366193887795
63.31,49.515907439925265
69.0,66.774898748332
56.7,52.814596425205394
53.0,46.291434240294485
40.0,43.845788634912246
23.0,26.997426156924224
72.0,60.89777016696088
26.06,36.718051871537334
