edades_train,pred_train
30.0,26.200739
71.0,58.66531
26.0,36.72271
46.0,52.52972
32.70362765229295,35.840866
65.0,64.2151
60.0,51.577538
24.0,19.477182
34.0,52.79104
40.0,40.232895
23.0,21.674974
20.0,19.233278
24.0,19.725433
64.0,51.925034
22.0,19.818241
53.0,61.52373
79.0,76.55586
38.0,23.42008
68.0,57.397015
19.980835044490075,26.75508
22.0,21.965216
21.0,24.37268
20.0,21.427155
30.66,42.869705
42.0,42.742188
22.0,26.914135
66.0,59.388424
34.0,36.402695
73.0,51.339592
34.4,50.55872
51.0,49.563644
67.0,65.050224
30.0,32.235634
29.0,21.548298
27.0,29.130846
29.0,19.406866
57.0,54.554485
21.0,22.008865
26.0,21.444689
23.0,23.41932
24.28473648186174,32.222477
19.0,18.514162
23.0,21.577034
81.0,85.18229
21.0,27.776165
54.0,53.720486
20.33,26.252014
21.0,18.763332
30.0,29.369417
26.62,28.714693
60.0,57.231514
21.0,23.437862
34.0,52.664135
47.0,53.285534
48.0,56.142124
19.0,23.227009
21.0,24.0333
32.0,47.663757
38.56,52.564625
71.09,68.557365
56.0,53.32201
51.24,47.277916
80.0,80.04932
18.0,19.319494
21.0,33.876125
55.0,54.043987
43.0,51.537697
67.0,63.244812
73.0,68.56343
22.0,30.548134
54.66392881587954,45.70848
63.31,53.61982
69.0,74.43849
56.7,57.331284
53.0,41.61393
40.0,49.497818
23.0,31.66734
72.0,80.45813
26.06,26.585194
